Fecha,Fondo,Tipo,Movimiento,Cantidad_Cuotapartes,Valor_Cuotaparte,Moneda,Importe,Importe_USD
2025-10-14,Novus Estrategia,CER,Rescate,310.1373,9.489657,ARS,2943.1,2.164044065710001
2025-10-14,Novus Capital,House View USD,Suscripcion,4340.4949,1.067687,USDMEP,4634.29,4634.29
2025-10-14,Novus Valor,Dólar Linked,Suscripcion,948.8016,8.131868,ARS,7715.53,5.673183687373003
2025-10-14,Novus Capital,House View USD,Rescate,82659.2967,1.067687,USDMEP,88254.26,88254.26
2025-10-14,Novus Renta Mixta,Mixto,Rescate,1000.0,1.397201,ARS,1397.2,1.0273529165200006
2025-10-14,Novus Liquidez,Money Market,Rescate,72825.257,3.467721,ARS,252537.67,185.6894587787471
2025-10-14,Novus Liquidez,Money Market,Suscripcion,74977.1968,3.467721,ARS,260000.0,191.17646600000012
2025-10-14,Novus Performance,House View ARS,Suscripcion,158552.3366,1.723764,ARS,273306.81,200.96088488282112
2025-10-14,Novus Liquidez,Money Market,Rescate,88219.3886,6.870336,ARS,606096.84,445.65943048064423
2025-10-14,Novus Capital,House View USD,Rescate,607642.4749,1.066629,USDMEP,648129.09,648129.09
2025-10-14,Novus Liquidez,Money Market,Rescate,304234.3948,3.467721,ARS,1055000.0,775.7352755000005
2025-10-14,Novus Liquidez Plus,Renta Fija CP,Suscripcion,8329.4122,12.005649,ARS,100000.0,73.52941000000004
2025-10-14,Novus Liquidez,Money Market,Rescate,1904084.2457,2.477334,ARS,4717052.64,3468.420975581426
2025-10-15,Novus Liquidez,Money Market,Suscripcion,6351702.2209,7.084715,ARS,45000000.0,32608.696500000024
2025-10-15,Novus Liquidez,Money Market,Rescate,14279958.7934,4.761767,ARS,67997836.54,49273.7958753216
2025-10-15,Novus Liquidez,Money Market,Rescate,16275470.8493,4.761767,ARS,77500000.0,56159.42175000004
2025-10-15,Novus Renta Fija,Renta Fija,Rescate,247520259.5332,1.212022,ARS,300000000.0,217391.31000000014
2025-10-15,Novus Liquidez,Money Market,Suscripcion,119976597.506,7.084715,ARS,850000000.0,615942.0450000004
2025-10-15,Novus Liquidez,Money Market,Suscripcion,94082721.8131,4.761767,ARS,448000000.0,324637.6896000002
2025-10-15,Novus Liquidez,Money Market,Rescate,78857257.445,6.881447,ARS,542652037.67,393226.1244775024
2025-10-15,Novus Liquidez,Money Market,Suscripcion,941673520.6426,7.084715,ARS,6671488516.8,4834412.094390367
2025-10-15,Novus Liquidez,Money Market,Rescate,1224050804.2904,7.084715,ARS,8672051093.92,6284095.158980677
2025-10-15,Novus Liquidez,Money Market,Rescate,5595992.6702,7.084715,ARS,39646013.21,28728.99582666404
2025-10-15,Novus Liquidez,Money Market,Suscripcion,53201468.9294,6.881447,ARS,366103088.76,265292.10020194243
2025-10-15,Novus Liquidez,Money Market,Rescate,1088283.6116,2.48134,ARS,2700401.66,1956.8128479785835
2025-10-15,Novus Valor,Dólar Linked,Suscripcion,77697446.0,1.0,ARS,77697446.0,56302.49856531424
2025-10-15,Novus Liquidez Plus,Renta Fija CP,Rescate,136545.1606,12.026178,ARS,1642116.41,1189.9394584746578
2025-10-15,Novus Gestion II,Renta Fija CP,Suscripcion,869.2882,1.265403,ARS,1100.0,0.7971014700000005
2025-10-15,Novus Capital,House View USD,Suscripcion,3835.8282,1.07016,USDMEP,4104.95,4104.95
2025-10-15,Novus Liquidez,Money Market,Suscripcion,3377.7566,3.473329,ARS,11732.06,8.501492974662005
2025-10-15,Novus Capital,House View USD,Rescate,18570.9285,1.07016,USDMEP,19873.86,19873.86
2025-10-15,Novus Liquidez,Money Market,Rescate,9500.9715,3.473329,ARS,33000.0,23.91304410000002
2025-10-15,Novus Renta Mixta,Mixto,Suscripcion,1427.3846,1.401164,ARS,2000.0,1.449275400000001
2025-10-15,Novus Renta Mixta,Mixto,Rescate,53066.8946,1.401164,ARS,74355.42,53.880740531334034
2025-10-15,Novus Performance,House View ARS,Suscripcion,48787.968,1.721745,ARS,84000.44,60.869885640588045
2025-10-15,Novus Liquidez Plus,Renta Fija CP,Rescate,30766.2168,12.026178,ARS,370000.0,268.11594900000017
2025-10-15,Novus Liquidez,Money Market,Rescate,469133.3598,3.473329,ARS,1629454.5,1180.7641611346507
2025-10-15,Novus Valor,Dólar Linked,Rescate,5989.597,8.19327,ARS,49074.39,35.56115309850303
2025-10-15,Novus Performance,House View ARS,Rescate,1184844.4456,1.721745,ARS,2040000.0,1478.260908000001
2025-10-16,Novus Liquidez Plus,Renta Fija CP,Rescate,779887.8861,12.126201,ARS,9457077.26,6745.419234592988
2025-10-16,Novus Liquidez,Money Market,Suscripcion,1518047223.5387,7.097315,ARS,10774059330.33,7684778.821554644
2025-10-16,Novus Liquidez,Money Market,Rescate,1295956101.1724,7.097315,ARS,9197808676.19,6560491.561478297
2025-10-16,Novus Liquidez,Money Market,Rescate,137339772.5543,7.281212,ARS,1000000000.0,713266.800000002
2025-10-16,Novus Liquidez,Money Market,Suscripcion,44967545.6877,6.89343,ARS,309980628.47,221098.89093078647
2025-10-16,Novus Liquidez,Money Market,Rescate,23608364.5716,7.097315,ARS,167556000.0,119512.13194080035
2025-10-16,Novus Liquidez,Money Market,Rescate,10489602.0204,6.89343,ARS,72309337.26,51575.84959756112
2025-10-16,Novus Performance,House View ARS,Rescate,28887290.4588,1.730865,ARS,50000000.0,35663.340000000106
2025-10-16,Novus Liquidez,Money Market,Suscripcion,19331951.3964,2.485661,ARS,48052677.64,34274.37961171445
2025-10-16,Novus Liquidez,Money Market,Suscripcion,704491.769,7.097315,ARS,5000000.0,3566.3340000000103
2025-10-16,Novus Liquidez,Money Market,Rescate,523912.9629,6.883453,ARS,3606330.26,2572.2756442933755
2025-10-16,Novus Liquidez,Money Market,Rescate,836836.7695,3.479377,ARS,2911670.61,2076.797978648754
2025-10-16,Novus Liquidez Plus,Renta Fija CP,Rescate,24975.3877,12.129963,ARS,302950.53,216.08455509140464
2025-10-16,Novus Liquidez,Money Market,Rescate,7289.2238,2.485661,ARS,18118.54,12.923353046472037
2025-10-16,Novus Ahorro Dolares,USD MEP,Rescate,16021.1643,0.973712,USDMEP,15600.0,15600.0
2025-10-16,Novus Capital,House View USD,Rescate,2455.927,1.068082,USDMEP,2623.13,2623.13
2025-10-16,Novus Renta Mixta,Mixto,Suscripcion,711.4338,1.405612,ARS,1000.0,0.7132668000000021
2025-10-16,Novus Gestion II,Renta Fija CP,Suscripcion,779.1821,1.283397,ARS,1000.0,0.7132668000000021
2025-10-16,Novus Liquidez,Money Market,Suscripcion,803092.7357,7.097315,ARS,5699802.12,4065.479618765628
2025-10-17,Novus Liquidez,Money Market,Rescate,16823073.2992,2.488855,ARS,41870190.1,28875.99432745357
2025-10-17,Novus Performance,House View ARS,Rescate,57189687.3268,1.748567,ARS,100000000.0,68965.52000000012
2025-10-17,Novus Liquidez,Money Market,Suscripcion,4730640795.925,7.106699,ARS,33619240213.76,23185683.83346873
2025-10-17,Novus Liquidez,Money Market,Suscripcion,21106845.8084,7.106699,ARS,150000000.0,103448.28000000017
2025-10-17,Novus Liquidez,Money Market,Rescate,834489450.8479,7.106699,ARS,5930465345.85,4089976.264185258
2025-10-17,Novus Liquidez,Money Market,Rescate,45721720.3034,6.902289,ARS,315584527.11,217644.51016095284
2025-10-17,Novus Liquidez,Money Market,Suscripcion,99097331.46,7.106699,ARS,704254906.39,485693.0583173775
2025-10-17,Novus Liquidez,Money Market,Suscripcion,115605773.9425,6.902289,ARS,797944461.82,550306.5474053654
2025-10-17,Novus Liquidez Plus,Renta Fija CP,Rescate,12328431.3846,2.027833,ARS,25000000.0,17241.38000000003
2025-10-17,Novus Liquidez,Money Market,Rescate,31403464.807,4.776543,ARS,150000000.0,103448.28000000017
2025-10-17,Novus Valor,Dólar Linked,Rescate,532666.1595,8.535399,ARS,4546518.21,3135.5299254211973
2025-10-17,Novus Liquidez,Money Market,Rescate,121130.4281,3.483848,ARS,422000.0,291.0344944000005
2025-10-17,Novus Liquidez,Money Market,Suscripcion,943271.5812,2.965728,ARS,2797486.94,1929.3014151030911
2025-10-17,Novus Performance,House View ARS,Rescate,743978.3286,1.752133,ARS,1303548.98,898.9993325116975
2025-10-17,Novus Performance,House View ARS,Suscripcion,635347.3566,1.752133,ARS,1113213.07,767.7331824334653
2025-10-17,Novus Estrategia,CER,Rescate,31128.6759,9.637416,ARS,300000.0,206.89656000000033
2025-10-17,Novus Liquidez,Money Market,Suscripcion,25833.5036,3.483848,ARS,90000.0,62.068968000000105
2025-10-17,Novus Estrategia,CER,Rescate,2678.6096,9.637416,ARS,25814.88,17.80336622937603
2025-10-17,Novus Liquidez Plus,Renta Fija CP,Suscripcion,15137.3376,1.318029,ARS,19951.45,13.759621240040023
2025-10-17,Novus Gestion II,Renta Fija CP,Rescate,9291.972,1.291545,ARS,12001.0,8.276552055200014
2025-10-17,Novus Ahorro Dolares,USD MEP,Suscripcion,3612.4645,0.963561,USDMEP,3480.83,3480.83
2025-10-17,Novus Liquidez,Money Market,Rescate,400482.4359,7.106699,ARS,2846108.13,1962.8332716167793
2025-10-20,Novus Performance,House View ARS,Rescate,56901367.7381,1.757427,ARS,100000000.0,67796.61
2025-10-20,Novus Liquidez,Money Market,Rescate,37442421.0984,6.918699,ARS,259052841.41,175629.0445846562
2025-10-20,Novus Liquidez,Money Market,Rescate,39199307.8421,7.124386,ARS,279271000.0,189336.27071309998
2025-10-20,Novus Liquidez Plus,Renta Fija CP,Rescate,147616873.199,2.032288,ARS,300000000.0,203389.83
2025-10-20,Novus Liquidez,Money Market,Rescate,53470676.048,7.124386,ARS,380945735.85,258268.2948458547
2025-10-20,Novus Liquidez,Money Market,Suscripcion,56145191.9281,7.124386,ARS,400000019.34,271186.45311186434
2025-10-20,Novus Liquidez,Money Market,Rescate,1059781763.3875,7.124386,ARS,7550294358.13,5118843.6198334
2025-10-20,Novus Liquidez,Money Market,Rescate,136817921.6153,7.308984,ARS,1000000000.0,677966.1
2025-10-20,Novus Liquidez,Money Market,Suscripcion,144904141.0227,6.918699,ARS,1002548135.59,679693.6495482235
2025-10-20,Novus Liquidez,Money Market,Rescate,844273832.3376,7.124386,ARS,6014932671.27,4077920.444903504
2025-10-20,Novus Liquidez,Money Market,Suscripcion,6087466.3865,7.124386,ARS,43369460.3,29403.023858695826
2025-10-20,Novus Liquidez,Money Market,Suscripcion,1247287782.3787,7.124386,ARS,8886159614.75,6024514.97798956
2025-10-20,Novus Liquidez,Money Market,Suscripcion,1523330739.2655,7.308984,ARS,11134000000.0,7548474.557399999
2025-10-20,Novus Liquidez,Money Market,Rescate,95446821.6629,7.124386,ARS,680000000.0,461016.948
2025-10-20,Novus Liquidez,Money Market,Suscripcion,2095994.1347,7.124386,ARS,14932671.27,10123.844903503947
2025-10-20,Novus Liquidez Plus,Renta Fija CP,Suscripcion,5695136.5298,12.258605,ARS,69814429.14,47331.81624777215
2025-10-20,Novus Liquidez Plus,Renta Fija CP,Rescate,3840119.6069,2.343677,ARS,9000000.0,6101.6948999999995
2025-10-20,Novus Valor,Dólar Linked,Suscripcion,2867186.2008,3.48774,ARS,10000000.0,6779.660999999999
2025-10-20,Novus Liquidez Plus,Renta Fija CP,Rescate,3000.0,12.258605,ARS,36775.82,24.932759259702
2025-10-20,Novus Liquidez,Money Market,Rescate,32277.1119,3.492131,ARS,112715.9,76.41755913098999
2025-10-20,Novus Capital,House View USD,Rescate,133734.7743,1.059573,USDMEP,141701.76,141701.76
2025-10-20,Novus Liquidez Plus,Renta Fija CP,Suscripcion,121331.0716,1.320838,ARS,160258.69,108.649959050409
2025-10-20,Novus Liquidez,Money Market,Rescate,85409.6794,4.788431,ARS,408978.36,277.27346371359596
2025-10-20,Novus Performance,House View ARS,Rescate,339080.2638,1.760959,ARS,597106.44,404.8179244116839
2025-10-20,Novus Ahorro Dolares,USD MEP,Rescate,4955.1067,0.97165,USDMEP,4814.63,4814.63
2025-10-20,Novus Performance,House View ARS,Rescate,1713918.446,1.764692,ARS,3024538.17,2050.534347416037
2025-10-20,Novus Estrategia,CER,Rescate,339644.2524,9.626787,ARS,3269682.87,2216.7341436107067
2025-10-20,Novus Liquidez,Money Market,Rescate,1643580.8305,2.494772,ARS,4100359.44,2779.904698134984
2025-10-20,Novus Liquidez,Money Market,Rescate,1001617.8008,6.908686,ARS,6919862.88,4691.432449288368
2025-10-20,Novus Liquidez,Money Market,Rescate,1016150.7251,7.124386,ARS,7239450.0,4908.1016826449995
2025-10-20,Novus Performance,House View ARS,Suscripcion,4552109.419,1.757427,ARS,8000000.0,5423.7288
2025-10-20,Novus Valor,Dólar Linked,Rescate,185024.5977,8.623373,ARS,1595536.12,1081.719400685532
2025-10-21,Novus Liquidez,Money Market,Suscripcion,5255604.4612,2.49662,ARS,13121247.21,8803.252068894622
2025-10-21,Novus Performance,House View ARS,Rescate,11662471.5734,1.778268,ARS,20739000.0,13914.122776199532
2025-10-21,Novus Liquidez,Money Market,Suscripcion,5540029.4477,7.129926,ARS,39500000.0,26501.17409999911
2025-10-21,Novus Liquidez,Money Market,Rescate,10433721.4538,4.792154,ARS,50000000.0,33545.78999999887
2025-10-21,Novus Liquidez,Money Market,Suscripcion,8718838.8235,6.923823,ARS,60367696.78,40501.64157930976
2025-10-21,Novus Income,Renta Fija,Suscripcion,23351173.6299,4.28244,ARS,100000000.0,67091.57999999775
2025-10-21,Novus Liquidez,Money Market,Suscripcion,28050782.0137,7.129926,ARS,200000000.0,134183.1599999955
2025-10-21,Novus Liquidez,Money Market,Suscripcion,47405923.9885,7.129926,ARS,338000730.0,226770.03016852637
2025-10-21,Novus Liquidez,Money Market,Suscripcion,44628332.0443,6.923823,ARS,308998671.86,207312.09112988244
2025-10-21,Novus Liquidez,Money Market,Suscripcion,228613873.4118,7.129926,ARS,1630000000.0,1093592.7539999632
2025-10-21,Novus Liquidez,Money Market,Rescate,563694305.4128,7.129926,ARS,4019098684.21,2696476.808995609
2025-10-21,Novus Liquidez,Money Market,Suscripcion,965356578.4287,7.129926,ARS,6882920967.81,4617860.427454866
2025-10-21,Novus Liquidez,Money Market,Suscripcion,1640539480.4712,7.314667,ARS,12000000000.0,8050989.59999973
2025-10-21,Novus Liquidez Plus,Renta Fija CP,Suscripcion,1040349.326,12.503847,ARS,13008368.8,8727.520160146747
2025-10-21,Novus Liquidez,Money Market,Rescate,40205767.4981,6.923823,ARS,278377617.74,186767.94210812
2025-10-21,Novus Liquidez Plus,Renta Fija CP,Rescate,1019628.507,12.303905,ARS,12545412.29,8416.915322874898
2025-10-21,Novus Liquidez,Money Market,Suscripcion,6624174.0853,7.129926,ARS,47229871.04,31687.26671269737
2025-10-21,Novus Performance,House View ARS,Rescate,3789407.5352,1.785601,ARS,6766369.88,4539.664461135952
2025-10-21,Novus Performance,House View ARS,Rescate,5623449.3338,1.778268,ARS,10000000.0,6709.157999999775
2025-10-21,Novus Capital,House View USD,Suscripcion,117.4666,1.048723,USDC,123.19,123.19
2025-10-21,Novus Capital,House View USD,Rescate,1716.3731,1.048723,USDMEP,1800.0,1800.0
2025-10-21,Novus Renta Mixta,Mixto,Suscripcion,1378.1811,1.451188,ARS,2000.0,1.3418315999999548
2025-10-21,Novus Gestion II,Renta Fija CP,Suscripcion,3075.4941,1.300604,ARS,4000.0,2.6836631999999097
2025-10-21,Novus Capital,House View USD,Rescate,8836.2263,1.048723,USDMEP,9266.75,9266.75
2025-10-21,Novus Liquidez,Money Market,Rescate,2861.462,3.494717,ARS,10000.0,6.709157999999775
2025-10-21,Novus Performance,House View ARS,Rescate,8418.3398,1.781824,ARS,15000.0,10.063736999999662
2025-10-21,Novus Liquidez,Money Market,Rescate,3059.4161,2.49662,ARS,7638.2,5.124589063559828
2025-10-21,Novus Performance,House View ARS,Rescate,15075.0,1.781824,ARS,26861.0,18.021469303799396
2025-10-21,Novus Performance,House View ARS,Suscripcion,58708.3685,1.781824,ARS,104607.98,70.18314658808164
2025-10-21,Novus Valor,Dólar Linked,Rescate,48100.7443,8.735628,ARS,420190.21,281.91225089430856
2025-10-21,Novus Liquidez,Money Market,Suscripcion,403363.9206,2.974981,ARS,1200000.0,805.098959999973
2025-10-21,Novus Liquidez Plus,Renta Fija CP,Suscripcion,108095.8882,12.303905,ARS,1330001.54,892.3190472103021
2025-10-21,Novus Liquidez Plus,Renta Fija CP,Rescate,2707249.1101,1.325719,ARS,3589051.58,2407.951412036883
2025-10-21,Novus Estrategia,CER,Rescate,2554.9566,9.784902,ARS,25000.0,16.772894999999437
2025-10-22,Novus Performance,House View ARS,Suscripcion,28207137.4212,1.772601,ARS,50000000.0,33579.58500000006
2025-10-22,Novus Liquidez,Money Market,Suscripcion,2919473.01,4.795386,ARS,14000000.0,9402.283800000016
2025-10-22,Novus Liquidez,Money Market,Rescate,2166273.1292,6.928236,ARS,15008451.48,10079.551443820734
2025-10-22,Novus Liquidez,Money Market,Suscripcion,2522869.1076,7.134734,ARS,18000000.0,12088.65060000002
2025-10-22,Novus Liquidez,Money Market,Rescate,3712401.8919,7.134734,ARS,26487000.0,17788.44935790003
2025-10-22,Novus Liquidez,Money Market,Suscripcion,13359701.4463,2.498211,ARS,33375353.11,22414.610133245227
2025-10-22,Novus Liquidez Plus,Renta Fija CP,Suscripcion,24458536.9098,2.044276,ARS,50000000.0,33579.58500000006
2025-10-22,Novus Gestion II,Renta Fija CP,Rescate,42241505.2551,1.313143,ARS,55469136.94,37252.61197506746
2025-10-22,Novus Liquidez,Money Market,Suscripcion,446370877.8042,7.134734,ARS,3184737478.48,2138843.2572261
2025-10-22,Novus Liquidez,Money Market,Suscripcion,45792964.2911,3.496944,ARS,160135431.72,107545.62681906892
2025-10-22,Novus Income,Renta Fija,Suscripcion,58085704.2949,4.303985,ARS,250000000.0,167897.92500000028
2025-10-22,Novus Liquidez,Money Market,Suscripcion,41496013.636,6.928236,ARS,287494175.53,193078.7020842914
2025-10-22,Novus Renta Fija,Renta Fija,Rescate,247803019.7275,1.22991,ARS,304775411.99,204684.63705656485
2025-10-22,Novus Liquidez,Money Market,Suscripcion,56063757.948,7.134734,ARS,400000000.0,268636.68000000046
2025-10-22,Novus Liquidez,Money Market,Rescate,78232815.7554,6.928236,ARS,542015410.5,364013.0509638935
2025-10-22,Novus Liquidez,Money Market,Suscripcion,238270971.2793,7.134734,ARS,1700000000.0,1141705.890000002
2025-10-22,Novus Liquidez,Money Market,Rescate,1024251512.4284,7.134734,ARS,7307762090.27,4907832.365399991
2025-10-22,Novus Liquidez,Money Market,Rescate,9618011.9132,7.3196,ARS,70400000.0,47280.055680000085
2025-10-22,Novus Performance,House View ARS,Rescate,5077284.7358,1.772601,ARS,9000000.0,6044.32530000001
2025-10-22,Novus Liquidez Plus,Renta Fija CP,Suscripcion,98631.3959,12.330374,ARS,1216162.0,816.7643050554015
2025-10-22,Novus Liquidez,Money Market,Suscripcion,173204.2615,6.928236,ARS,1200000.0,805.9100400000013
2025-10-22,Novus Liquidez,Money Market,Rescate,200324.4423,7.134734,ARS,1429261.61,959.8802344046387
2025-10-22,Novus Valor,Dólar Linked,Rescate,58.0,8.658473,ARS,502.19,0.3372666358230006
2025-10-22,Novus Renta Mixta,Mixto,Rescate,350.0,1.448387,ARS,506.94,0.3404566963980006
2025-10-22,Novus Ahorro Dolares,USD MEP,Rescate,1348.2568,0.964208,USDMEP,1300.0,1300.0
2025-10-22,Novus Capital,House View USD,Rescate,2828.5021,1.03738,USDMEP,2934.23,2934.23
2025-10-22,Novus Renta Dolar,USD MEP,Rescate,4345.15,1.025541,USDMEP,4456.13,4456.13
2025-10-22,Novus Liquidez,Money Market,Rescate,3442.9667,2.498211,ARS,8601.26,5.776534825542011
2025-10-22,Novus Liquidez,Money Market,Rescate,5147.3515,3.496944,ARS,18000.0,12.08865060000002
2025-10-22,Novus Capital,House View USD,Suscripcion,289.19,1.03738,USDMEP,300.0,300.0
2025-10-22,Novus Capital,House View USD,Rescate,46543.9568,1.03738,USDMEP,48283.77,48283.77
2025-10-22,Novus Valor,Dólar Linked,Suscripcion,11549.3805,8.658473,ARS,100000.0,67.15917000000012
2025-10-22,Novus Ahorro Dolares,USD MEP,Rescate,159890.27,0.955226,USDMEP,152731.34,152731.34
2025-10-22,Novus Liquidez Plus,Renta Fija CP,Rescate,26195.4746,12.330374,ARS,323000.0,216.92411910000038
2025-10-22,Novus Liquidez,Money Market,Suscripcion,101035.8192,6.928236,ARS,700000.0,470.1141900000008
2025-10-22,Novus Liquidez,Money Market,Rescate,294115.5135,3.496944,ARS,1028505.48,690.7357437725171
2025-10-22,Novus Liquidez Plus,Renta Fija CP,Suscripcion,94038.6262,12.531021,ARS,1178400.0,791.4036592800014
2025-10-22,Novus Liquidez Plus,Renta Fija CP,Rescate,1670.3105,12.330374,ARS,20595.55,13.831800436935023
2025-10-23,Novus Liquidez Plus,Renta Fija CP,Suscripcion,1195366.9489,12.548448,ARS,15000000.0,10141.98750000001
2025-10-23,Novus Performance,House View ARS,Rescate,8504307.7153,1.763812,ARS,15000000.0,10141.98750000001
2025-10-23,Novus Liquidez,Money Market,Suscripcion,6780274.1467,2.500011,ARS,16950759.95,11460.959701893385
2025-10-23,Novus Performance,House View ARS,Rescate,38844506.5587,1.777295,ARS,69038147.28,46678.93511579465
2025-10-23,Novus Performance,House View ARS,Rescate,47277473.914,1.777295,ARS,84026018.0,56812.72161538506
2025-10-23,Novus Performance,House View ARS,Rescate,56414274.8424,1.763812,ARS,99504174.94,67278.00656261962
2025-10-23,Novus Gestion II,Renta Fija CP,Rescate,519501932.3662,1.305873,ARS,678403546.92,458690.68618788733
2025-10-23,Novus Liquidez,Money Market,Rescate,52385717.2446,4.799018,ARS,251400000.0,169979.71050000016
2025-10-23,Novus Liquidez,Money Market,Rescate,51414580.2435,6.933227,ARS,356468955.94,241020.2463521023
2025-10-23,Novus Liquidez,Money Market,Rescate,262451687.1722,7.140138,ARS,1873941264.74,1267032.5921818193
2025-10-23,Novus Liquidez,Money Market,Suscripcion,362243970.0325,7.140138,ARS,2586471935.7,1748797.7360646818
2025-10-23,Novus Liquidez,Money Market,Rescate,782354307.8175,7.140138,ARS,5586117722.71,3776955.7411502227
2025-10-23,Novus Performance,House View ARS,Rescate,6864364.1038,1.777295,ARS,12200000.0,8248.816500000008
2025-10-23,Novus Liquidez,Money Market,Suscripcion,22032924.2357,6.933227,ARS,152759265.2,103285.5038778391
2025-10-23,Novus Liquidez Plus,Renta Fija CP,Suscripcion,796011.0241,12.347252,ARS,9828548.71,6645.401210664082
2025-10-23,Novus Liquidez,Money Market,Suscripcion,7293158.7253,4.799018,ARS,35000000.0,23664.637500000023
2025-10-23,Novus Liquidez Plus,Renta Fija CP,Rescate,536065.9158,12.347252,ARS,6618940.95,4475.28109187588
2025-10-23,Novus Capital,House View USD,Suscripcion,1245.1249,1.038201,USDMEP,1292.69,1292.69
2025-10-23,Novus Ahorro Dolares,USD MEP,Rescate,4948.0608,0.962747,USDMEP,4763.73,4763.73
2025-10-23,Novus Capital,House View USD,Rescate,5200.0,1.038201,USDMEP,5398.65,5398.65
2025-10-23,Novus Liquidez,Money Market,Rescate,2801.9401,3.499463,ARS,9805.29,6.629675240925007
2025-10-23,Novus Liquidez,Money Market,Rescate,5657.2706,2.500011,ARS,14143.24,9.56270421930001
2025-10-23,Novus Liquidez Plus,Renta Fija CP,Rescate,11338.5553,12.347252,ARS,140000.0,94.65855000000009
2025-10-23,Novus Renta Mixta,Mixto,Suscripcion,2059.1921,1.456882,ARS,3000.0,2.028397500000002
2025-10-23,Novus Liquidez,Money Market,Rescate,151544.6565,4.799018,ARS,727265.53,491.7278609627255
2025-10-23,Novus Valor,Dólar Linked,Suscripcion,117255.7794,8.545421,ARS,1002000.0,677.4847650000007
2025-10-23,Novus Liquidez,Money Market,Suscripcion,980373.2084,7.140138,ARS,7000000.0,4732.927500000004
2025-10-23,Novus Performance,House View ARS,Rescate,758784.5866,1.7673,ARS,1341000.0,906.6936825000009
2025-10-23,Novus Liquidez,Money Market,Rescate,943271.5812,2.979021,ARS,2810025.85,1899.949803025127
2025-10-23,Novus Estrategia,CER,Suscripcion,456530.5786,9.856952,ARS,4500000.0,3042.5962500000032
2025-10-23,Novus Estrategia,CER,Rescate,15643.1493,9.856952,ARS,154193.77,104.2554191945251
2025-10-24,Novus Liquidez,Money Market,Suscripcion,7010280.4853,7.146647,ARS,50100000.0,33579.089130000015
2025-10-24,Novus Liquidez,Money Market,Suscripcion,10482867.3174,6.939291,ARS,72743666.83,48755.8098229061
2025-10-24,Novus Liquidez,Money Market,Suscripcion,11194060.6552,7.146647,ARS,80000000.0,53619.304000000026
2025-10-24,Novus Liquidez,Money Market,Rescate,20137617.0988,6.939291,ARS,139740785.1,93660.04546844466
2025-10-24,Novus Liquidez,Money Market,Rescate,27682589.4736,7.146647,ARS,197837695.01,132598.99389250597
2025-10-24,Novus Liquidez,Money Market,Suscripcion,301677776.4201,7.146647,ARS,2155984575.82,1445029.904877546
2025-10-24,Novus Liquidez,Money Market,Rescate,117537636.8806,7.146647,ARS,840000000.0,563002.6920000003
2025-10-24,Novus Liquidez,Money Market,Rescate,876492893.1206,7.146647,ARS,6263985305.14,4198381.654097932
2025-10-24,Novus Liquidez,Money Market,Rescate,1363917454.6245,7.331822,ARS,10000000000.0,6702413.000000003
2025-10-24,Novus Liquidez,Money Market,Suscripcion,6958645.5018,7.146647,ARS,49730983.0,33331.75869619792
2025-10-24,Novus Liquidez,Money Market,Rescate,57284533.0942,7.331822,ARS,420000000.0,281501.34600000014
2025-10-24,Novus Liquidez,Money Market,Suscripcion,4197772.7457,7.146647,ARS,30000000.0,20107.23900000001
2025-10-24,Novus Liquidez,Money Market,Rescate,486495924.8022,7.146647,ARS,3476814641.5,2330304.765177995
2025-10-24,Novus Liquidez,Money Market,Suscripcion,4723967.885,2.502197,ARS,11820298.27,7922.452078872554
2025-10-24,Novus Capital,House View USD,Suscripcion,285.8339,1.040604,USDMEP,297.44,297.44
2025-10-24,Novus Liquidez,Money Market,Suscripcion,856.5251,3.502524,ARS,3000.0,2.010723900000001
2025-10-24,Novus Estrategia,CER,Suscripcion,424.5001,9.811917,ARS,4165.16,2.791662253108001
2025-10-24,Novus Valor,Dólar Linked,Suscripcion,698.2616,8.592768,ARS,6000.0,4.021447800000002
2025-10-24,Novus Liquidez,Money Market,Rescate,3334.7687,3.502524,ARS,11680.11,7.828492110543004
2025-10-24,Novus Performance,House View ARS,Suscripcion,728.1827,1.762964,ARS,1283.76,0.8604289712880003
2025-10-24,Novus Liquidez Plus,Renta Fija CP,Rescate,2233.0,12.382632,ARS,27650.42,18.532453446346008
2025-10-24,Novus Liquidez,Money Market,Rescate,7069.7501,2.502197,ARS,17689.91,11.856508275283005
2025-10-24,Novus Liquidez,Money Market,Suscripcion,686740.3624,2.981626,ARS,2047602.92,1372.3880429845965
2025-10-24,Novus Liquidez,Money Market,Suscripcion,4057846.9875,7.146647,ARS,29000000.0,19436.997700000007
2025-10-24,Novus Liquidez,Money Market,Rescate,149894.0436,4.803393,ARS,720000.0,482.5737360000002
2025-10-24,Novus Liquidez,Money Market,Rescate,92790.2278,3.502524,ARS,325000.0,217.8284225000001
2025-10-27,Novus Estrategia,CER,Rescate,317879.0432,10.581399,ARS,3363604.99,2343.97556411186
2025-10-27,Novus Liquidez,Money Market,Rescate,560843417.2692,7.173028,ARS,4022945535.69,2803446.3200776307
2025-10-27,Novus Liquidez,Money Market,Rescate,62130017.4153,6.964134,ARS,432681766.7,301520.38993780554
2025-10-27,Novus Liquidez,Money Market,Rescate,39163499.7651,7.173028,ARS,280920880.39,195763.67648418504
2025-10-27,Novus Liquidez,Money Market,Suscripcion,37543112.353,4.821124,ARS,181000000.0,126132.40210000004
