Fecha,Fondo,Tipo,Moneda,PatrimonioNeto,PatrimonioNeto_USD
2025-01-27,Novus Liquidez,Money Market,ARS,68905047837.93,65655120.58514126
2025-01-27,Novus Multiestrategia,Multi,ARS,5262614374.77,5014401.588999782
2025-01-27,Novus PyME FCI Abierto PyMES,PyME,ARS,1937412586.36,1846033.940500599
2025-01-28,Novus Gestion II,Renta Fija CP,ARS,7682069386.24,7312774.642083698
2025-01-28,Novus PyME FCI Abierto PyMES,PyME,ARS,1939374047.56,1846143.8765334417
2025-01-28,Novus Multiestrategia,Multi,ARS,5276722457.79,5023058.2727822745
2025-01-28,Novus Income,Renta Fija,ARS,2725391337.96,2594375.50794413
2025-01-28,Novus Liquidez Plus,Renta Fija CP,ARS,6925545404.47,6592618.508122556
2025-01-28,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-01-28,Novus Performance,House View ARS,ARS,47284955536.24,45011858.96821424
2025-01-28,Novus Renta Balanceado,Renta Fija Mix,ARS,827248444.9,787480.7094822169
2025-01-28,Novus Estrategia,CER,ARS,1307474781.94,1244621.461980119
2025-01-28,Novus Balanceado,Renta Fija Mix,ARS,3137959.03,2987.110122122067
2025-01-28,Novus Liquidez,Money Market,ARS,62969356558.08,59942274.75881173
2025-01-28,Novus Renta Dolar,USD MEP,USD,18017825.9,18017825.9
2025-01-28,Novus Gestión,Renta Fija CER,ARS,73254898146.88,69733366.70669225
2025-01-28,Novus Renta Fija,Renta Fija,ARS,2691905547.17,2562499.456134725
2025-01-28,Novus Capital,House View USD,USD,25246222.29,25246222.29
2025-01-28,Novus Renta Mixta,Mixto,ARS,1476407500.45,1405433.1961660874
2025-01-28,Novus Renta Capital,Pagarés/Cheques,ARS,1501521828.98,1429340.2211606943
2025-01-28,Novus Valor,Dólar Linked,ARS,541637244.81,515599.49668630917
2025-01-29,Novus Renta Fija,Renta Fija,ARS,2685709804.8,2554169.9156935145
2025-01-29,Novus Liquidez Plus,Renta Fija CP,ARS,6893210002.8,6555596.431246035
2025-01-29,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-01-29,Novus Liquidez,Money Market,ARS,67766142373.95,64447112.58260308
2025-01-29,Novus Estrategia,CER,ARS,1307863875.22,1243807.7106986702
2025-01-29,Novus Renta Mixta,Mixto,ARS,1475122107.89,1402874.019826433
2025-01-29,Novus Performance,House View ARS,ARS,47158715336.06,44848989.92394623
2025-01-29,Novus Renta Dolar,USD MEP,USD,18062777.12,18062777.12
2025-01-29,Novus Renta Capital,Pagarés/Cheques,ARS,1514330274.11,1440161.8602437605
2025-01-29,Novus Renta Balanceado,Renta Fija Mix,ARS,827596766.13,787062.9799975355
2025-01-29,Novus Capital,House View USD,USD,25322322.79,25322322.79
2025-01-29,Novus Multiestrategia,Multi,ARS,5285663888.24,5026784.22802108
2025-01-29,Novus Gestión,Renta Fija CER,ARS,72277237439.44,68737264.58730415
2025-01-29,Novus Valor,Dólar Linked,ARS,540269409.33,513808.25628067163
2025-01-29,Novus Income,Renta Fija,ARS,2729790593.93,2596091.729157743
2025-01-29,Novus Balanceado,Renta Fija Mix,ARS,3141079.58,2987.2367266547126
2025-01-29,Novus Gestion II,Renta Fija CP,ARS,8436671014.12,8023462.272191946
2025-01-29,Novus PyME FCI Abierto PyMES,PyME,ARS,1940634809.2,1845586.979705494
2025-01-30,Novus Performance,House View ARS,ARS,46974917121.33,44695449.87303405
2025-01-30,Novus Capital,House View USD,USD,25444272.83,25444272.83
2025-01-30,Novus Gestion II,Renta Fija CP,ARS,8623914423.74,8205437.251545134
2025-01-30,Novus Renta Mixta,Mixto,ARS,1478455198.38,1406712.8641875712
2025-01-30,Novus PyME FCI Abierto PyMES,PyME,ARS,1942118789.54,1847877.086853814
2025-01-30,Novus Income,Renta Fija,ARS,2734050142.69,2601379.81270594
2025-01-30,Novus Renta Fija,Renta Fija,ARS,2690274920.37,2559728.791804062
2025-01-30,Novus Valor,Dólar Linked,ARS,540181430.55,513969.01859627524
2025-01-30,Novus Balanceado,Renta Fija Mix,ARS,3141997.58,2989.531519030985
2025-01-30,Novus Renta Balanceado,Renta Fija Mix,ARS,828743189.47,788528.2604523306
2025-01-30,Novus Renta Capital,Pagarés/Cheques,ARS,1512653524.88,1439251.7100544935
2025-01-30,Novus Liquidez,Money Market,ARS,58917426643.23,56058446.731881954
2025-01-30,Novus Estrategia,CER,ARS,1304658634.7,1241349.813519456
2025-01-30,Novus Liquidez Plus,Renta Fija CP,ARS,7364794273.48,7007416.15840053
2025-01-30,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-01-30,Novus Gestión,Renta Fija CER,ARS,71281574801.94,67822622.12836093
2025-01-30,Novus Multiestrategia,Multi,ARS,5279112719.93,5022942.719372855
2025-01-30,Novus Renta Dolar,USD MEP,USD,17597791.66,17597791.66
2025-01-31,Novus Estrategia,CER,ARS,1308787565.99,1244686.1612192444
2025-01-31,Novus Renta Fija,Renta Fija,ARS,2694022240.46,2562075.2273734896
2025-01-31,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-01-31,Novus Gestión,Renta Fija CER,ARS,70680170197.35,67218418.02547702
2025-01-31,Novus Valor,Dólar Linked,ARS,540143103.36,513688.13648657844
2025-01-31,Novus Liquidez Plus,Renta Fija CP,ARS,7469866115.09,7104009.253465144
2025-01-31,Novus Renta Mixta,Mixto,ARS,1479767532.56,1407291.922280573
2025-01-31,Novus Renta Balanceado,Renta Fija Mix,ARS,831002139.33,790301.5658505579
2025-01-31,Novus Liquidez,Money Market,ARS,70973597395.25,67497473.83410645
2025-01-31,Novus Capital,House View USD,USD,25712331.77,25712331.77
2025-01-31,Novus Performance,House View ARS,ARS,47683994721.36,45348542.33309684
2025-01-31,Novus Gestion II,Renta Fija CP,ARS,8879573283.89,8444672.207463842
2025-01-31,Novus Renta Capital,Pagarés/Cheques,ARS,1520802217.86,1446316.8230743562
2025-01-31,Novus Balanceado,Renta Fija Mix,ARS,3148979.81,2994.750021559842
2025-01-31,Novus Income,Renta Fija,ARS,2742464981.49,2608145.3543661456
2025-01-31,Novus Multiestrategia,Multi,ARS,5251580084.39,4994369.770490903
2025-01-31,Novus Renta Dolar,USD MEP,USD,17585189.17,17585189.17
2025-01-31,Novus PyME FCI Abierto PyMES,PyME,ARS,1944848179.53,1849593.9888474823
2025-02-03,Novus Income,Renta Fija,ARS,2744215538.49,2604237.7690380863
2025-02-03,Novus Valor,Dólar Linked,ARS,539106436.48,511607.5336361063
2025-02-03,Novus Renta Mixta,Mixto,ARS,1479387560.73,1403926.5162160408
2025-02-03,Novus Liquidez Plus,Renta Fija CP,ARS,7461738050.08,7081127.47710023
2025-02-03,Novus Renta Capital,Pagarés/Cheques,ARS,1515320769.97,1438026.8335391649
2025-02-03,Novus Renta Balanceado,Renta Fija Mix,ARS,829106445.38,786815.1350821373
2025-02-03,Novus Renta Fija,Renta Fija,ARS,2696123934.55,2558599.236059339
2025-02-03,Novus Liquidez,Money Market,ARS,56872583525.99,53971609.7237222
2025-02-03,Novus PyME FCI Abierto PyMES,PyME,ARS,1948406418.96,1849021.5198197954
2025-02-03,Novus Renta Dolar,USD MEP,USD,17509547.46,17509547.46
2025-02-03,Novus Gestión,Renta Fija CER,ARS,69788543610.89,66228748.64182381
2025-02-03,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-03,Novus Balanceado,Renta Fija Mix,ARS,3130216.21,2970.5492024955097
2025-02-03,Novus Performance,House View ARS,ARS,47871191674.31,45429363.5680301
2025-02-03,Novus Capital,House View USD,USD,25780533.46,25780533.46
2025-02-03,Novus Gestion II,Renta Fija CP,ARS,8645345576.3,8204361.195540561
2025-02-03,Novus Multiestrategia,Multi,ARS,5248649113.8,4980924.445208644
2025-02-03,Novus Estrategia,CER,ARS,1310609108.12,1243757.1655503046
2025-02-04,Novus Estrategia,CER,ARS,1308746987.01,1241990.02807252
2025-02-04,Novus Liquidez,Money Market,ARS,63540897491.92,60299784.330383964
2025-02-04,Novus Renta Mixta,Mixto,ARS,1480485423.05,1404968.3784454635
2025-02-04,Novus Renta Capital,Pagarés/Cheques,ARS,1518215273.49,1440773.6933552655
2025-02-04,Novus Gestion II,Renta Fija CP,ARS,8586189398.69,8148222.473984945
2025-02-04,Novus Multiestrategia,Multi,ARS,5254772262.56,4986735.262559749
2025-02-04,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-04,Novus Capital,House View USD,USD,25786887.93,25786887.93
2025-02-04,Novus Gestión,Renta Fija CER,ARS,68573811881.04,65075978.312469505
2025-02-04,Novus PyME FCI Abierto PyMES,PyME,ARS,1950044357.63,1850575.9100227347
2025-02-04,Novus Liquidez Plus,Renta Fija CP,ARS,7455194139.88,7074917.360634885
2025-02-04,Novus Balanceado,Renta Fija Mix,ARS,3148372.96,2987.779807544485
2025-02-04,Novus Performance,House View ARS,ARS,47093287107.4,44691138.5906404
2025-02-04,Novus Renta Balanceado,Renta Fija Mix,ARS,829688830.39,787367.8136228317
2025-02-04,Novus Valor,Dólar Linked,ARS,539714898.8,512184.959327549
2025-02-04,Novus Income,Renta Fija,ARS,2745979925.39,2605912.1575617753
2025-02-04,Novus Renta Fija,Renta Fija,ARS,2698212575.57,2560581.339051598
2025-02-04,Novus Renta Dolar,USD MEP,USD,17391859.17,17391859.17
2025-02-05,Novus Renta Mixta,Mixto,ARS,1479527550.43,1403726.3236277995
2025-02-05,Novus Renta Capital,Pagarés/Cheques,ARS,1522957130.35,1444930.858507926
2025-02-05,Novus Renta Fija,Renta Fija,ARS,2699528021.22,2561222.022297627
2025-02-05,Novus Gestión,Renta Fija CER,ARS,68485265366.72,64976532.37208068
2025-02-05,Novus Multiestrategia,Multi,ARS,5258051867.15,4988663.992619556
2025-02-05,Novus Estrategia,CER,ARS,1305330110.03,1238453.610370789
2025-02-05,Novus PyME FCI Abierto PyMES,PyME,ARS,1948190658.99,1848378.2276817015
2025-02-05,Novus Income,Renta Fija,ARS,2748315607.77,2607510.0549108763
2025-02-05,Novus Balanceado,Renta Fija Mix,ARS,3152156.38,2990.6606913209075
2025-02-05,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-05,Novus Capital,House View USD,USD,25594475.81,25594475.81
2025-02-05,Novus Renta Dolar,USD MEP,USD,17313949.74,17313949.74
2025-02-05,Novus Gestion II,Renta Fija CP,ARS,9118809240.23,8651621.638901599
2025-02-05,Novus Valor,Dólar Linked,ARS,538716351.74,511116.08140476386
2025-02-05,Novus Liquidez,Money Market,ARS,59840216960.72,56774399.18908465
2025-02-05,Novus Renta Balanceado,Renta Fija Mix,ARS,829708447.05,787199.6622989085
2025-02-05,Novus Performance,House View ARS,ARS,47181193373.64,44763940.42105095
2025-02-05,Novus Liquidez Plus,Renta Fija CP,ARS,7346369395.54,6969989.91375054
2025-02-06,Novus Balanceado,Renta Fija Mix,ARS,3156026.05,2994.33210496993
2025-02-06,Novus Gestion II,Renta Fija CP,ARS,9109567619.52,8642853.497842085
2025-02-06,Novus Renta Fija,Renta Fija,ARS,2702445513.5,2563990.041528649
2025-02-06,Novus Liquidez Plus,Renta Fija CP,ARS,7260291405.87,6888321.992156499
2025-02-06,Novus Estrategia,CER,ARS,1303802098.82,1237003.8843703154
2025-02-06,Novus Performance,House View ARS,ARS,47301216218.74,44877814.0877188
2025-02-06,Novus Renta Mixta,Mixto,ARS,1480403332.74,1404557.2366323983
2025-02-06,Novus Renta Capital,Pagarés/Cheques,ARS,1515460548.83,1437818.352347573
2025-02-06,Novus Gestión,Renta Fija CER,ARS,67507385483.64,64048752.60020247
2025-02-06,Novus Multiestrategia,Multi,ARS,5249036067.11,4980110.102669326
2025-02-06,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-06,Novus Renta Balanceado,Renta Fija Mix,ARS,829896318.1,787377.9080762555
2025-02-06,Novus PyME FCI Abierto PyMES,PyME,ARS,1951048613.83,1851089.7597782018
2025-02-06,Novus Income,Renta Fija,ARS,2748945186.67,2608107.3783432613
2025-02-06,Novus Capital,House View USD,USD,25685934.79,25685934.79
2025-02-06,Novus Liquidez,Money Market,ARS,57957769596.24,54988396.00340799
2025-02-06,Novus Renta Dolar,USD MEP,USD,17351156.29,17351156.29
2025-02-06,Novus Valor,Dólar Linked,ARS,537785609.52,510233.024273218
2025-02-07,Novus Renta Balanceado,Renta Fija Mix,ARS,832123219.79,789865.4231070636
2025-02-07,Novus Renta Capital,Pagarés/Cheques,ARS,1523289784.36,1445932.4069118332
2025-02-07,Novus Performance,House View ARS,ARS,47435835308.35,45026896.54030146
2025-02-07,Novus Renta Mixta,Mixto,ARS,1482446814.6,1407163.5697694533
2025-02-07,Novus Balanceado,Renta Fija Mix,ARS,3162187.31,3001.6016356174678
2025-02-07,Novus PyME FCI Abierto PyMES,PyME,ARS,1953703761.59,1854488.6280947546
2025-02-07,Novus Gestión,Renta Fija CER,ARS,66719342042.73,63331127.023838334
2025-02-07,Novus Valor,Dólar Linked,ARS,540616239.77,513162.0712041239
2025-02-07,Novus Income,Renta Fija,ARS,2754230126.69,2614361.7827432267
2025-02-07,Novus Liquidez Plus,Renta Fija CP,ARS,7285355712.76,6915382.765063173
2025-02-07,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-07,Novus Multiestrategia,Multi,ARS,5261385638.73,4994196.1656996915
2025-02-07,Novus Capital,House View USD,USD,25724259.67,25724259.67
2025-02-07,Novus Estrategia,CER,ARS,1308588707.62,1242134.516422033
2025-02-07,Novus Renta Fija,Renta Fija,ARS,2703678798.51,2566377.607717326
2025-02-07,Novus Renta Dolar,USD MEP,USD,17359591.46,17359591.46
2025-02-07,Novus Liquidez,Money Market,ARS,54229242995.81,51475313.925828256
2025-02-07,Novus Gestion II,Renta Fija CP,ARS,9138899508.03,8674797.860423556
2025-02-10,Novus Renta Dolar,USD MEP,USD,17296903.57,17296903.57
2025-02-10,Novus Valor,Dólar Linked,ARS,540808303.34,512371.6833762794
2025-02-10,Novus Income,Renta Fija,ARS,2756981697.73,2612014.913194533
2025-02-10,Novus Renta Capital,Pagarés/Cheques,ARS,1523013363.36,1442930.731591848
2025-02-10,Novus Balanceado,Renta Fija Mix,ARS,3168797.87,3002.177091039093
2025-02-10,Novus Capital,House View USD,USD,25816656.62,25816656.62
2025-02-10,Novus Estrategia,CER,ARS,1310293774.4,1241396.3002426613
2025-02-10,Novus Liquidez,Money Market,ARS,53245826806.32,50446070.714939326
2025-02-10,Novus Renta Balanceado,Renta Fija Mix,ARS,828553168.6,784986.4344546442
2025-02-10,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-10,Novus Renta Fija,Renta Fija,ARS,2701848624.39,2559780.8305769735
2025-02-10,Novus PyME FCI Abierto PyMES,PyME,ARS,1957843730.25,1854896.978579158
2025-02-10,Novus Liquidez Plus,Renta Fija CP,ARS,7572022312.2,7173872.506586765
2025-02-10,Novus Gestión,Renta Fija CER,ARS,65741206210.39,62284421.82779863
2025-02-10,Novus Performance,House View ARS,ARS,46766248300.05,44307199.461812325
2025-02-10,Novus Multiestrategia,Multi,ARS,5271556458.45,4994369.058218839
2025-02-10,Novus Gestion II,Renta Fija CP,ARS,9097553807.38,8619188.962346692
2025-02-10,Novus Renta Mixta,Mixto,ARS,1473515652.44,1396035.6944581291
2025-02-11,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-11,Novus Capital,House View USD,USD,25339949.27,25339949.27
2025-02-11,Novus Balanceado,Renta Fija Mix,ARS,3168751.44,3001.4220345841677
2025-02-11,Novus Renta Mixta,Mixto,ARS,1467232083.79,1389753.2796501545
2025-02-11,Novus Liquidez,Money Market,ARS,51835966654.59,49098711.41583026
2025-02-11,Novus Multiestrategia,Multi,ARS,5261753952.17,4983901.246796235
2025-02-11,Novus Renta Capital,Pagarés/Cheques,ARS,1516254950.63,1436187.4400815142
2025-02-11,Novus PyME FCI Abierto PyMES,PyME,ARS,1958361448.65,1854948.0181564135
2025-02-11,Novus Estrategia,CER,ARS,1307137545.8,1238112.7098427108
2025-02-11,Novus Renta Dolar,USD MEP,USD,17229030.72,17229030.72
2025-02-11,Novus Gestion II,Renta Fija CP,ARS,9162691344.72,8678845.34930144
2025-02-11,Novus Liquidez Plus,Renta Fija CP,ARS,7414501758.84,7022970.8375124065
2025-02-11,Novus Renta Balanceado,Renta Fija Mix,ARS,827498119.54,783801.1710897462
2025-02-11,Novus Performance,House View ARS,ARS,46561782490.26,44103036.347900376
2025-02-11,Novus Gestión,Renta Fija CER,ARS,64860567244.28,61435533.64432084
2025-02-11,Novus Valor,Dólar Linked,ARS,539101894.39,510634.025844644
2025-02-11,Novus Income,Renta Fija,ARS,2758622740.3,2612950.6320134024
2025-02-11,Novus Renta Fija,Renta Fija,ARS,2698187596.06,2555706.8320436548
2025-02-12,Novus Liquidez Plus,Renta Fija CP,ARS,7203898890.83,6820259.577738194
2025-02-12,Novus Estrategia,CER,ARS,1305177019.24,1235670.6001865873
2025-02-12,Novus PyME FCI Abierto PyMES,PyME,ARS,1958910904.34,1854590.2794759187
2025-02-12,Novus Gestión,Renta Fija CER,ARS,63792145308.85,60394932.88571447
2025-02-12,Novus Multiestrategia,Multi,ARS,5248763181.61,4969243.447631276
2025-02-12,Novus Income,Renta Fija,ARS,2756922617.02,2610104.357204174
2025-02-12,Novus Liquidez,Money Market,ARS,57171051067.33,54126441.04537007
2025-02-12,Novus Valor,Dólar Linked,ARS,537376059.7,508758.4200663132
2025-02-12,Novus Renta Dolar,USD MEP,USD,17286902.53,17286902.53
2025-02-12,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-12,Novus Renta Mixta,Mixto,ARS,1467226120.21,1389089.873513891
2025-02-12,Novus Performance,House View ARS,ARS,46402395176.56,43931263.46286947
2025-02-12,Novus Balanceado,Renta Fija Mix,ARS,3168687.26,2999.9407211810603
2025-02-12,Novus Renta Balanceado,Renta Fija Mix,ARS,829501103.14,785326.5195929424
2025-02-12,Novus Capital,House View USD,USD,25409875.28,25409875.28
2025-02-12,Novus Renta Capital,Pagarés/Cheques,ARS,1518041972.12,1437199.5577199347
2025-02-12,Novus Renta Fija,Renta Fija,ARS,2697306432.31,2553662.9966411944
2025-02-12,Novus Gestion II,Renta Fija CP,ARS,9324491895.76,8827921.674546452
2025-02-13,Novus Renta Mixta,Mixto,ARS,1473194307.94,1394080.2379372832
2025-02-13,Novus Balanceado,Renta Fija Mix,ARS,3171632.09,3001.3078348499844
2025-02-13,Novus Valor,Dólar Linked,ARS,537684915.47,508809.945065464
2025-02-13,Novus Renta Dolar,USD MEP,USD,17344098.66,17344098.66
2025-02-13,Novus Income,Renta Fija,ARS,2760685186.03,2612429.7658957434
2025-02-13,Novus Renta Fija,Renta Fija,ARS,2701272799.47,2556207.9670837424
2025-02-13,Novus Gestion II,Renta Fija CP,ARS,9318538614.47,8818110.726380287
2025-02-13,Novus Gestión,Renta Fija CER,ARS,59016713096.45,55847373.96305921
2025-02-13,Novus Multiestrategia,Multi,ARS,5277415298.76,4994005.431419872
2025-02-13,Novus Liquidez Plus,Renta Fija CP,ARS,7225590033.41,6837558.507199804
2025-02-13,Novus Performance,House View ARS,ARS,46500209193.3,44003036.35911774
2025-02-13,Novus Estrategia,CER,ARS,1308497987.48,1238228.5051571543
2025-02-13,Novus Renta Balanceado,Renta Fija Mix,ARS,831855856.83,787183.2008641728
2025-02-13,Novus Liquidez,Money Market,ARS,62205480185.82,58864896.60668903
2025-02-13,Novus Capital,House View USD,USD,25326687.23,25326687.23
2025-02-13,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-13,Novus Renta Capital,Pagarés/Cheques,ARS,1524942029.72,1443048.982863165
2025-02-13,Novus PyME FCI Abierto PyMES,PyME,ARS,1960398413.42,1855120.3136631541
2025-02-14,Novus Balanceado,Renta Fija Mix,ARS,3179939.19,3011.3060607725433
2025-02-14,Novus Gestion II,Renta Fija CP,ARS,9368516127.18,8871700.906400807
2025-02-14,Novus Valor,Dólar Linked,ARS,540266403.3,511615.91385308
2025-02-14,Novus Renta Mixta,Mixto,ARS,1478142196.49,1399755.8723674763
2025-02-14,Novus Renta Dolar,USD MEP,USD,17401905.48,17401905.48
2025-02-14,Novus Income,Renta Fija,ARS,2774946852.74,2627790.588655142
2025-02-14,Novus Capital,House View USD,USD,25394795.33,25394795.33
2025-02-14,Novus Renta Capital,Pagarés/Cheques,ARS,1532164828.63,1450913.6681183027
2025-02-14,Novus Gestión,Renta Fija CER,ARS,58705872979.62,55592682.923748866
2025-02-14,Novus Liquidez,Money Market,ARS,89999524096.89,85226822.3341747
2025-02-14,Novus Renta Balanceado,Renta Fija Mix,ARS,835796349.41,791473.8182618829
2025-02-14,Novus Multiestrategia,Multi,ARS,5302175846.66,5020999.870858867
2025-02-14,Novus Estrategia,CER,ARS,1310201326.29,1240720.9568964434
2025-02-14,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-14,Novus Performance,House View ARS,ARS,46720689600.13,44243077.41442823
2025-02-14,Novus Liquidez Plus,Renta Fija CP,ARS,7269395014.06,6883896.815645895
2025-02-14,Novus PyME FCI Abierto PyMES,PyME,ARS,1963256128.51,1859144.0670382762
2025-02-14,Novus Renta Fija,Renta Fija,ARS,2707794743.96,2564199.576349378
2025-02-17,Novus Liquidez,Money Market,ARS,63010240400.06,59668788.4485727
2025-02-17,Novus Estrategia,CER,ARS,1301350691.01,1232339.6734605324
2025-02-17,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-17,Novus Gestion II,Renta Fija CP,ARS,9333514807.87,8838555.717554213
2025-02-17,Novus Multiestrategia,Multi,ARS,5297614044.1,5016679.982057164
2025-02-17,Novus PyME FCI Abierto PyMES,PyME,ARS,1963660160.43,1859526.6730243491
2025-02-17,Novus Valor,Dólar Linked,ARS,539144756.1,510553.7479405902
2025-02-17,Novus Gestión,Renta Fija CER,ARS,58306446104.19,55214437.77535098
2025-02-17,Novus Balanceado,Renta Fija Mix,ARS,3180670.18,3011.9982861535464
2025-02-17,Novus Renta Capital,Pagarés/Cheques,ARS,1525226905.65,1444343.665275309
2025-02-17,Novus Renta Mixta,Mixto,ARS,1475641544.23,1397387.83044702
2025-02-17,Novus Capital,House View USD,USD,25152763.13,25152763.13
2025-02-17,Novus Renta Fija,Renta Fija,ARS,2714956742.16,2570981.7716362327
2025-02-17,Novus Income,Renta Fija,ARS,2775657033.56,2628463.1083732033
2025-02-17,Novus Renta Dolar,USD MEP,USD,17206512.5,17206512.5
2025-02-17,Novus Liquidez Plus,Renta Fija CP,ARS,6884633429.15,6519539.253012147
2025-02-17,Novus Performance,House View ARS,ARS,46237268827.67,43785292.590558015
2025-02-17,Novus Renta Balanceado,Renta Fija Mix,ARS,835504381.07,791197.3330905436
2025-02-18,Novus Renta Dolar,USD MEP,USD,17269822.05,17269822.05
2025-02-18,Novus Renta Balanceado,Renta Fija Mix,ARS,836502049.89,790457.8820064932
2025-02-18,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-02-18,Novus Liquidez,Money Market,ARS,61353026196.94,57975928.62886521
2025-02-18,Novus Performance,House View ARS,ARS,46577311613.24,44013524.0459956
2025-02-18,Novus Renta Mixta,Mixto,ARS,1482652828.25,1401042.130767697
2025-02-18,Novus Balanceado,Renta Fija Mix,ARS,1598820.96,1510.8159387240926
2025-02-18,Novus Valor,Dólar Linked,ARS,540672219.32,510911.6198814309
