Fecha,Agente,Asset_Category,Moneda,Volumen_USD,Gastos_USD,TC_Aplicado,Fondo
2025-03-19,Alchemy Valores,CPD y Pagarés,ARS,9354.537,0.0,1068.9999943343,PyMES
2025-03-19,Alchemy Valores,CPD y Pagarés,ARS,4677.2685,0.0,1068.9999943343,PyMES
2025-03-19,Alchemy Valores,CPD y Pagarés,ARS,18709.074,0.0,1068.9999943343,PyMES
2025-03-19,Alchemy Valores,CPD y Pagarés,ARS,2338.63425,0.0,1068.9999943343,PyMES
2025-03-19,Alchemy Valores,CPD y Pagarés,ARS,4206.988347834925,0.0,1068.9999943343,PyMES
2025-03-20,Criteria,CPD y Pagarés,ARS,100561.27275,0.0,1068.9999943343,GEST
2025-03-21,Alchemy Valores,CPD y Pagarés,ARS,35746.850856660756,0.0,1068.7500166992,PyMES
2025-03-26,Criteria,CPD y Pagarés,ARS,197899.64679999888,0.0,1071.2500170061,GEST
2025-03-26,Criteria,CPD y Pagarés,ARS,205367.55799999885,0.0,1071.2500170061,GEST
2025-03-26,Alchemy Valores,CPD y Pagarés,ARS,32672.111499999817,0.0,1071.2500170061,PyMES
2025-03-28,Criteria,CPD y Pagarés,ARS,121381.88400000005,0.0,1071.0000184212,GEST
2025-03-28,Criteria,CPD y Pagarés,ARS,116713.35000000005,0.0,1071.0000184212,GEST
2025-03-28,Alchemy Valores,CPD y Pagarés,ARS,28011.20400000001,0.0,1071.0000184212,PyMES
2025-04-28,Criteria,CPD y Pagarés,ARS,1655219.5702768886,0.0,1178.0000480624,GEST
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,45819.97113591935,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,11926.392319999606,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,11646.867499999615,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,11740.042439999612,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,12019.567259999603,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,682.5064354999774,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,3190.154697514867,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,804.5656068999734,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,2515.7233799999167,0.0,1073.24995326,PyMES
2025-03-31,Alchemy Valores,CPD y Pagarés,ARS,3726.997599999877,0.0,1073.24995326,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,13053.612599999711,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,1790.5111172668762,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2077.230697046954,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2983.682879999934,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,9324.008999999793,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2424.242339999946,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,1864.8017999999586,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2797.202699999938,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2610.722519999942,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,1678.3216199999629,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,1741.9896830555613,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,1741.2586807499613,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,5827.107638999715,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,2697.4740321368404,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,4108.019642794006,0.0,1072.5000372694,PyMES
2025-04-01,Alchemy Valores,CPD y Pagarés,ARS,23310.022499999483,0.0,1072.5000372694,PyMES
2025-04-03,Schweber Securities S.A.,CPD y Pagarés,ARS,29204.37480959932,0.0,1074.2500123539,PyMES
2025-04-03,Criteria,CPD y Pagarés,ARS,9308.819999999785,0.0,1074.2500123539,PyMES
2025-04-04,Criteria,CPD y Pagarés,USDMEP,80000.0,0.0,1073.4999662921,RDOLAR
2025-05-16,Option Securities,CPD y Pagarés,USDMEP,62389.45,0.0,1142.0000555012,RDOLAR
2025-04-04,Criteria,CPD y Pagarés,USDMEP,75000.0,0.0,1073.4999662921,RDOLAR
2025-05-16,Option Securities,CPD y Pagarés,USDMEP,58552.17,0.0,1142.0000555012,RDOLAR
2025-01-27,Alchemy Valores,CPD y Pagarés,ARS,3692.234462500089,0.0,1049.4999814763,PyMES
2025-01-29,Alchemy Valores,CPD y Pagarés,ARS,23775.557500000625,0.0,1051.5000542048,PyMES
2025-02-20,Alchemy Valores,CPD y Pagarés,ARS,2721.5947975860686,0.0,1058.7500397031,PyMES
2025-02-25,Alchemy Valores,CPD y Pagarés,ARS,1885.9027999999144,0.0,1060.5000427382,PyMES
2025-03-06,Alchemy Valores,CPD y Pagarés,ARS,5641.749000000133,0.0,1063.4999890991,PyMES
2025-04-04,Alchemy Valores,CPD y Pagarés,ARS,46576.620000000046,0.0,1073.4999662921,PyMES
2025-04-04,Alchemy Valores,CPD y Pagarés,ARS,5589.194400000006,0.0,1073.4999662921,PyMES
2025-04-07,Alchemy Valores,CPD y Pagarés,ARS,2101.3482259999514,0.0,1075.49999188,PyMES
2025-04-08,Criteria,CPD y Pagarés,ARS,353241.95532419207,0.0,1075.750012909,GEST
2025-05-13,Option Securities,CPD y Pagarés,ARS,328862.0641489091,0.0,1125.5000033765,GEST
2025-04-08,Criteria,CPD y Pagarés,ARS,353241.9739158721,0.0,1075.750012909,GEST
2025-05-16,Criteria,CPD y Pagarés,ARS,323565.88086839346,0.0,1142.0000555012,GEST
2025-04-08,Criteria,CPD y Pagarés,ARS,362537.7767325121,0.0,1075.750012909,GEST
2025-05-13,Option Securities,CPD y Pagarés,ARS,338101.7530327849,0.0,1125.5000033765,GEST
2025-04-09,Alchemy Valores,CPD y Pagarés,ARS,7431.4912000000095,0.0,1076.4999627531,PyMES
2025-04-10,Criteria,CPD y Pagarés,ARS,260041.9873164658,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,260042.17120316438,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,260042.0801885358,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,260041.8944443958,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,258184.54498774506,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,257256.01003188506,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,260042.2640752344,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,241468.42588206826,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,241468.51875413826,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,241468.33300999826,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,1658.379990256051,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,1465.7002197916918,0.0,1076.7499852216,GEST
2025-04-10,Criteria,CPD y Pagarés,ARS,21162.92789668374,0.0,1076.7499852216,GEST
2025-04-11,Alchemy Valores,CPD y Pagarés,ARS,1396.6480499999998,0.0,1073.9999959188,PyMES
2025-04-11,Alchemy Valores,CPD y Pagarés,ARS,931.0986999999999,0.0,1073.9999959188,PyMES
2025-04-11,Criteria,CPD y Pagarés,ARS,9310.987,0.0,1073.9999959188,PyMES
2025-04-14,Alchemy Valores,CPD y Pagarés,ARS,9414.226125000005,0.0,1194.9999766975,PyMES
2025-04-15,Criteria,CPD y Pagarés,ARS,159233.01370000333,0.0,1199.5000004198,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,159584.4364600925,0.0,1178.0000480624,GEST
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,412.84573849390506,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,2739.9484253604664,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,755.5555650000001,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,696.5342309289001,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,496.03147286705996,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,1333.33335,0.0,1124.9999859375,PyMES
2025-04-16,Alchemy Valores,CPD y Pagarés,ARS,849.8400728452232,0.0,1124.9999859375,PyMES
2025-04-16,Criteria,CPD y Pagarés,ARS,223377.78057000003,0.0,1124.9999859375,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,209383.9623145197,0.0,1178.0000480624,GEST
2025-04-21,Criteria,CPD y Pagarés,ARS,227056.67712000007,0.0,1093.9999789952,GEST
2025-04-21,Criteria,CPD y Pagarés,ARS,155667.27904000005,0.0,1093.9999789952,GEST
2025-04-21,Criteria,CPD y Pagarés,ARS,179204.75664000007,0.0,1093.9999789952,GEST
2025-04-21,Alchemy Valores,CPD y Pagarés,ARS,45703.84000000001,0.0,1093.9999789952,PyMES
2025-04-21,PP Inversiones (PPI),CPD y Pagarés,ARS,1279.7075200000004,0.0,1093.9999789952,PyMES
2025-04-22,PP Inversiones (PPI),CPD y Pagarés,ARS,3657.7409361766004,0.0,1104.0000017664,PyMES
2025-04-22,Criteria,CPD y Pagarés,ARS,134057.9708,0.0,1104.0000017664,GEST
2025-04-22,Criteria,CPD y Pagarés,ARS,143115.9418,0.0,1104.0000017664,GEST
2025-04-22,Criteria,CPD y Pagarés,ARS,190217.391,0.0,1104.0000017664,GEST
2025-04-22,Alchemy Valores,CPD y Pagarés,ARS,15398.550700000002,0.0,1104.0000017664,PyMES
2025-04-23,Criteria,CPD y Pagarés,ARS,215517.6931379491,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,205264.75399361906,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,215517.6069310491,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,205264.67189684825,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,215517.52072414913,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,205451.85407936398,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,215517.6077931181,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,203963.17923348054,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,232758.7300344871,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,220279.9625405911,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,232758.81624138713,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,220080.67447571698,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,198276.31486208708,0.0,1159.9999536,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,187306.8695989663,0.0,1178.0000480624,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,127586.2120000002,0.0,1159.9999536,GEST
2025-04-23,Criteria,CPD y Pagarés,ARS,118103.45300000018,0.0,1159.9999536,GEST
2025-04-23,Alchemy Valores,CPD y Pagarés,ARS,913.7931400000015,0.0,1159.9999536,PyMES
2025-04-23,Alchemy Valores,CPD y Pagarés,ARS,931.0345200000015,0.0,1159.9999536,PyMES
2025-04-23,Alchemy Valores,CPD y Pagarés,ARS,732.7586500000011,0.0,1159.9999536,PyMES
2025-04-24,Criteria,CPD y Pagarés,ARS,175468.49280000044,0.0,1173.9999398912,GEST
2025-04-24,Alchemy Valores,CPD y Pagarés,ARS,3407.155200000009,0.0,1173.9999398912,PyMES
2025-04-24,Alchemy Valores,CPD y Pagarés,ARS,2981.2608000000077,0.0,1173.9999398912,PyMES
2025-04-24,Alchemy Valores,CPD y Pagarés,ARS,17035.776000000045,0.0,1173.9999398912,PyMES
2025-04-25,Alchemy Valores,CPD y Pagarés,ARS,3847.7983500000882,0.0,1169.4999557344,PyMES
2025-04-25,Criteria,CPD y Pagarés,ARS,201795.64680000462,0.0,1169.4999557344,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,382003.5735483798,0.0,1178.0000480624,GEST
2025-05-27,Option Securities,CPD y Pagarés,ARS,377208.93974823796,0.0,1154.9999543775,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,382003.82821729983,0.0,1178.0000480624,GEST
2025-06-04,Option Securities,CPD y Pagarés,ARS,368774.13569496496,0.0,1185.5000539995,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,115449.91040000018,0.0,1178.0000480624,GEST
2025-04-28,Criteria,CPD y Pagarés,ARS,143463.49160000024,0.0,1178.0000480624,GEST
2026-03-11,INVIU,CPD y Pagarés,ARS,7163.324000000007,0.0,1395.9999575616,RCAP
2026-03-11,Criteria,CPD y Pagarés,ARS,103366.7653200001,0.0,1395.9999575616,GEST
2026-03-11,Criteria,CPD y Pagarés,ARS,147421.20792000013,0.0,1395.9999575616,GEST
2026-03-11,Criteria,CPD y Pagarés,ARS,110744.9890400001,0.0,1395.9999575616,GEST
2026-03-12,PP Inversiones (PPI),CPD y Pagarés,ARS,136249.55099999756,0.0,1394.5000082973,RFIJA
2026-03-13,Criteria,CPD y Pagarés,ARS,152928.56837000008,0.0,1400.000028,GEST
2026-03-16,Criteria,CPD y Pagarés,ARS,108166.1924000001,0.0,1395.9999575616,GEST
2026-03-17,Criteria,CPD y Pagarés,ARS,102077.3670000001,0.0,1395.9999575616,GEST
2026-03-18,INVIU,CPD y Pagarés,ARS,149210.90080000006,0.0,1394.0000287164,RCAP
2026-07-23,INVIU,CPD y Pagarés,ARS,138656.37751294224,0.0,1488.9999385043,RCAP
2026-03-18,Criteria,CPD y Pagarés,ARS,148206.59666000007,0.0,1394.0000287164,GEST
2026-03-18,Criteria,CPD y Pagarés,ARS,296484.92933000013,0.0,1394.0000287164,GEST
2026-03-20,PP Inversiones (PPI),CPD y Pagarés,ARS,1391.1306917317647,0.0,1390.4999375666,PyMES
2026-03-25,PP Inversiones (PPI),CPD y Pagarés,ARS,118330.30640000004,0.0,1377.500024795,RFIJA
2026-03-26,PP Inversiones (PPI),CPD y Pagarés,ARS,2923.976800000012,0.0,1367.9999102592,PyMES
2026-03-26,PP Inversiones (PPI),CPD y Pagarés,ARS,2375.73115000001,0.0,1367.9999102592,PyMES
2026-03-26,PP Inversiones (PPI),CPD y Pagarés,ARS,3289.473900000014,0.0,1367.9999102592,PyMES
2026-03-27,PP Inversiones (PPI),CPD y Pagarés,ARS,5428.588059194167,0.0,1382.5000107144,PyMES
2026-03-27,PP Inversiones (PPI),CPD y Pagarés,ARS,4466.546077499919,0.0,1382.5000107144,PyMES
2026-03-30,Allaria,CPD y Pagarés,ARS,4291.845600000002,0.0,1397.9999653296,PyMES
2026-03-30,Allaria,CPD y Pagarés,ARS,11587.983120000008,0.0,1397.9999653296,PyMES
2026-03-30,Criteria,CPD y Pagarés,ARS,117238.91564000008,0.0,1397.9999653296,GEST
2026-03-30,Criteria,CPD y Pagarés,ARS,135836.91324000008,0.0,1397.9999653296,GEST
2026-03-31,Alchemy Valores,CPD y Pagarés,ARS,9303.955680397212,0.0,1392.0000089088,PyMES
2026-04-01,INVIU,CPD y Pagarés,ARS,10760.401500000004,0.0,1394.0000287164,INC
2026-07-23,INVIU,CPD y Pagarés,ARS,9999.491756162353,0.0,1488.9999385043,INC
2026-04-01,Allaria,CPD y Pagarés,ARS,2576.3803343010272,0.0,1394.0000287164,PyMES
2026-04-01,Allaria,CPD y Pagarés,ARS,2576.380334301027,0.0,1394.0000287164,PyMES
2026-04-01,Alchemy Valores,CPD y Pagarés,ARS,5380.200750000002,0.0,1394.0000287164,PyMES
2026-04-06,Allaria,CPD y Pagarés,ARS,6501.270703161998,0.0,1392.9999800801,PyMES
2026-04-06,Allaria,CPD y Pagarés,ARS,4666.791717847828,0.0,1392.9999800801,PyMES
2026-04-06,Allaria,CPD y Pagarés,ARS,396.6953610209131,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1718.9333770574165,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1013.4984279890792,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1129.8973600197003,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,837.5484972605043,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1566.2606110551003,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1369.7927905858833,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,825.6549579662341,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,950.0937680730603,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,880.7529702401373,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,867.0089355855931,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1737.2614964867735,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,929.9504153083411,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,943.8657708555003,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,797.9561564215411,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1047.4271147628451,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,3544.5485072556007,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,1006.0343503518333,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,6686.669456710543,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,988.4105166468331,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,4346.903005448581,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,2106.3746173429804,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,949.4154407123192,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,2106.374617342981,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,2739.411381600001,0.0,1392.9999800801,PyMES
2026-04-06,PP Inversiones (PPI),CPD y Pagarés,ARS,2106.3746460579846,0.0,1392.9999800801,PyMES
2026-04-07,SyC Inversiones,CPD y Pagarés,ARS,1282.657172689982,0.0,1392.4999119244,PyMES
2026-04-07,SyC Inversiones,CPD y Pagarés,ARS,330.34113399999535,0.0,1392.4999119244,PyMES
2026-04-07,SyC Inversiones,CPD y Pagarés,ARS,1766.3196808399753,0.0,1392.4999119244,PyMES
2026-04-07,Allaria,CPD y Pagarés,ARS,13653.86082769981,0.0,1392.4999119244,PyMES
2026-04-07,PP Inversiones (PPI),CPD y Pagarés,ARS,268581.7045999962,0.0,1392.4999119244,RFIJA
2026-04-07,PP Inversiones (PPI),CPD y Pagarés,ARS,231238.79379999675,0.0,1392.4999119244,MULTI
2026-04-08,PP Inversiones (PPI),CPD y Pagarés,ARS,119279.27585000225,0.0,1387.5000398906,RFIJA
2026-04-09,Allaria,CPD y Pagarés,ARS,5068.791000000014,0.0,1380.999926807,PyMES
2026-04-10,Criteria,CPD y Pagarés,ARS,154525.54590000003,0.0,1370.0000137,GEST
2026-04-10,Criteria,CPD y Pagarés,ARS,189854.01270000002,0.0,1370.0000137,GEST
2026-04-13,Criteria,CPD y Pagarés,ARS,109453.46568000027,0.0,1354.0000682416,GEST
2026-04-13,Criteria,CPD y Pagarés,ARS,155982.2668800004,0.0,1354.0000682416,GEST
2026-04-14,Criteria,CPD y Pagarés,ARS,161143.68844000026,0.0,1364.0000556512,GEST
2026-04-14,Allaria,CPD y Pagarés,ARS,6919.584761669212,0.0,1364.0000556512,PyMES
2026-04-14,Allaria,CPD y Pagarés,ARS,4613.056263400208,0.0,1364.0000556512,PyMES
2026-04-15,INVIU,CPD y Pagarés,ARS,115894.04400000017,0.0,1358.9999499888,INC
2026-04-15,INVIU,CPD y Pagarés,ARS,280721.1288000004,0.0,1358.9999499888,INC
2026-04-15,INVIU,CPD y Pagarés,ARS,115894.04400000017,0.0,1358.9999499888,RCAP
2026-04-17,INVIU,CPD y Pagarés,ARS,99845.53954415405,0.0,1364.4999680707,RCAP
2026-04-15,PP Inversiones (PPI),CPD y Pagarés,ARS,146431.2048000002,0.0,1358.9999499888,RFIJA
2026-04-15,Criteria,CPD y Pagarés,ARS,161662.99344000022,0.0,1358.9999499888,GEST
2026-04-16,Criteria,CPD y Pagarés,ARS,107363.76660000012,0.0,1358.000046172,GEST
2026-04-17,Criteria,CPD y Pagarés,ARS,107072.19012000006,0.0,1364.4999680707,GEST
2026-04-17,Criteria,CPD y Pagarés,ARS,123268.59944000006,0.0,1364.4999680707,GEST
2026-04-20,Criteria,CPD y Pagarés,ARS,107770.51376000003,0.0,1377.0000236844,GEST
2026-04-20,Criteria,CPD y Pagarés,ARS,153885.25516000003,0.0,1377.0000236844,GEST
2026-04-20,SyC Inversiones,CPD y Pagarés,ARS,7231.537028849226,0.0,1377.0000236844,PyMES
2026-04-21,Criteria,CPD y Pagarés,ARS,108833.15748000031,0.0,1375.4999254479,GEST
2026-04-21,Criteria,CPD y Pagarés,ARS,99600.1508000003,0.0,1375.4999254479,GEST
2026-04-22,Allaria,CPD y Pagarés,ARS,10679.193983985255,0.0,1378.0000093704,PyMES
2026-04-22,Criteria,CPD y Pagarés,ARS,130624.092,0.0,1378.0000093704,GEST
2026-04-22,Criteria,CPD y Pagarés,ARS,309143.6844,0.0,1378.0000093704,GEST
2026-04-22,Criteria,CPD y Pagarés,ARS,119738.751,0.0,1378.0000093704,GEST
2026-04-22,Criteria,CPD y Pagarés,ARS,97968.069,0.0,1378.0000093704,GEST
2026-04-22,Criteria,CPD y Pagarés,ARS,138243.83070000002,0.0,1378.0000093704,GEST
2026-04-23,Criteria,CPD y Pagarés,ARS,135991.37844,0.0,1392.0000089088,GEST
2026-04-23,Criteria,CPD y Pagarés,ARS,154669.53924,0.0,1392.0000089088,GEST
2026-04-23,Criteria,CPD y Pagarés,ARS,128879.30952,0.0,1392.0000089088,GEST
2026-04-27,SyC Inversiones,CPD y Pagarés,ARS,8115.73745,0.0,1417.0000041093,PyMES
2026-04-27,Criteria,CPD y Pagarés,ARS,136767.81894,0.0,1417.0000041093,GEST
2026-04-28,PP Inversiones (PPI),CPD y Pagarés,ARS,122463.51840000055,0.0,1404.4999053367,RFIJA
2026-04-28,PP Inversiones (PPI),CPD y Pagarés,ARS,1062.7170527592048,0.0,1404.4999053367,PyMES
2026-04-28,PP Inversiones (PPI),CPD y Pagarés,ARS,3417.586560000015,0.0,1404.4999053367,PyMES
2026-04-28,PP Inversiones (PPI),CPD y Pagarés,ARS,855.1086372000038,0.0,1404.4999053367,PyMES
2026-04-28,PP Inversiones (PPI),CPD y Pagarés,ARS,737.4202419413554,0.0,1404.4999053367,PyMES
2026-04-28,SyC Inversiones,CPD y Pagarés,ARS,168.03133920000076,0.0,1404.4999053367,PyMES
2026-04-28,SyC Inversiones,CPD y Pagarés,ARS,320.39874000000145,0.0,1404.4999053367,PyMES
2026-04-28,SyC Inversiones,CPD y Pagarés,ARS,3568.114160035216,0.0,1404.4999053367,PyMES
2026-04-29,INVIU,CPD y Pagarés,ARS,22278.115899999666,0.0,1391.500077437,INC
2026-04-29,Allaria,CPD y Pagarés,ARS,10575.586482973991,0.0,1391.500077437,PyMES
2026-04-29,Allaria,CPD y Pagarés,ARS,3175.913729117333,0.0,1391.500077437,PyMES
2026-04-29,Allaria,CPD y Pagarés,ARS,11498.382399999828,0.0,1391.500077437,PyMES
2026-04-29,SyC Inversiones,CPD y Pagarés,ARS,2640.6749949795544,0.0,1391.500077437,PyMES
2026-04-30,SyC Inversiones,CPD y Pagarés,ARS,21567.219000000063,0.0,1390.9999244687,PyMES
2026-04-30,SyC Inversiones,CPD y Pagarés,ARS,1328.972034780004,0.0,1390.9999244687,PyMES
2026-04-30,SyC Inversiones,CPD y Pagarés,ARS,718.9073000000021,0.0,1390.9999244687,PyMES
2026-04-30,SyC Inversiones,CPD y Pagarés,ARS,611.0712050000018,0.0,1390.9999244687,PyMES
2026-04-30,SyC Inversiones,CPD y Pagarés,ARS,2631.200718000008,0.0,1390.9999244687,PyMES
2026-05-04,PP Inversiones (PPI),CPD y Pagarés,ARS,2281.6399999999617,0.0,1402.4999561719,PyMES
2026-05-04,PP Inversiones (PPI),CPD y Pagarés,ARS,10077.723266800329,0.0,1402.4999561719,PyMES
2026-05-04,PP Inversiones (PPI),CPD y Pagarés,ARS,3426.0469377234417,0.0,1402.4999561719,PyMES
2026-05-06,Alchemy Valores,CPD y Pagarés,ARS,43570.19613201221,0.0,1387.9999905616,PyMES
2026-05-11,Allaria,CPD y Pagarés,ARS,3593.2444999999466,0.0,1391.500077437,PyMES
2026-05-11,Allaria,CPD y Pagarés,ARS,7186.488999999893,0.0,1391.500077437,PyMES
2025-04-30,Option Securities,CPD y Pagarés,USDMEP,48571.0,0.0,1169.99993799,RDOLAR
2025-04-24,Option Securities,CPD y Pagarés,USDMEP,53103.14,0.0,1173.9999398912,RDOLAR
2025-04-24,Option Securities,CPD y Pagarés,USDMEP,53114.82,0.0,1173.9999398912,RDOLAR
2025-05-05,Option Securities,CPD y Pagarés,USDMEP,53149.54,0.0,1200.000048,RDOLAR
2025-05-16,Option Securities,CPD y Pagarés,USDMEP,45876.94,0.0,1142.0000555012,RDOLAR
2025-05-16,Option Securities,CPD y Pagarés,USDMEP,41641.88,0.0,1142.0000555012,RDOLAR
2025-05-05,Criteria,CPD y Pagarés,USDMEP,48959.73,0.0,1200.000048,RDOLAR
2025-05-16,Option Securities,CPD y Pagarés,USDMEP,58539.76,0.0,1142.0000555012,RDOLAR
2025-01-02,SyC Inversiones,CPD y Pagarés,ARS,769.1251189659606,0.0,1031.5000517297,PyMES
2025-01-02,SyC Inversiones,CPD y Pagarés,ARS,3505.4409293888434,0.0,1031.5000517297,PyMES
2025-01-06,Alchemy Valores,CPD y Pagarés,ARS,4830.918000000003,0.0,1034.99997309,PyMES
